record_id,project_id,state_ut,district,sub_district,village,village_lgd_code,project_type,applicable_act,land_required_hectares,parcel_count,land_owner_count,affected_families,displaced_families,objections_count,hearings_count,court_case_count,compensation_assessed_inr,compensation_disbursed_inr,compensation_pending_inr,rr_assessed_inr,rr_disbursed_inr,land_record_digitization_rate,current_stage,estimated_duration_days,delay_risk_score,delayed_flag,data_provenance,synthetic_note
SYN-ACQ-00732,SYN-PROJ-00732,CHHATTISGARH,Bastar,Bastanar,Burgum,449244.0,Urban Infrastructure,National Highways Act 1956,36.41,165,178,10,10,31,16,4,235892600,235892600,0,5923600,4935800,0.6304,GIS Verification,537,0.2797,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00733,SYN-PROJ-00733,CHHATTISGARH,Gariyaband,Amlipadar,Saraipani,445486.0,Industrial Corridor,National Highways Act 1956,53.52,39,129,63,20,4,3,1,164771500,164771500,0,32170400,29851600,0.7302,Compensation,294,0.118,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00734,SYN-PROJ-00734,CHHATTISGARH,Surajpur,Premnagar,Sarastal,432915.0,Railway,RFCTLARR Act 2013,28.44,3,82,1,1,25,15,1,181349400,150772700,30576700,785800,675000,0.8629,Compensation,243,0.069,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00735,SYN-PROJ-00735,CHHATTISGARH,Raigarh,Raigarh,Raigarh (M.Corp.) (Part),801939.0,Railway,Other applicable statute,23.61,215,46,15,15,17,10,0,114257800,53439600,60818200,6594300,3476200,0.9513,Possession,461,0.215,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00736,SYN-PROJ-00736,CHHATTISGARH,Sarangarh-Bilaigarh,Sariya,Nadigaon,435592.0,Urban Infrastructure,Other applicable statute,44.77,50,57,21,20,22,10,3,339688100,276339500,63348600,5703300,4247800,0.6377,Completed,584,0.2238,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00737,SYN-PROJ-00737,CHHATTISGARH,Mahasamund,Mahasamund,Sindhrupali (Sidhrupali),446168.0,Urban Infrastructure,Other applicable statute,2.49,43,95,13,13,13,8,1,42319600,26704000,15615600,3922000,2684000,0.7125,Completed,587,0.3023,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00738,SYN-PROJ-00738,CHHATTISGARH,Balodabazar-Bhatapara,Palari,Sisdeori,443899.0,National Highway,Railways Act 1989,12.26,90,99,44,31,24,17,1,80305900,61196500,19109400,11017200,9472300,0.7029,Proposal,418,0.2426,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00739,SYN-PROJ-00739,CHHATTISGARH,Raipur,Kharora,Ghibra,445004.0,Irrigation,Railways Act 1989,52.75,197,8,5,5,0,0,0,122641800,67793000,54848700,3249000,2130000,0.8983,Scrutiny,490,0.2962,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00740,SYN-PROJ-00740,CHHATTISGARH,Mungeli,Pathariya,Pida,438415.0,Irrigation,National Highways Act 1956,73.24,182,25,3,3,2,1,0,263341700,190764200,72577400,1199700,772000,0.7725,GIS Verification,567,0.2807,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00741,SYN-PROJ-00741,CHHATTISGARH,Jashpur,Sanna,FOREST,51.0,National Highway,National Highways Act 1956,65.27,48,90,21,21,30,24,1,518534000,254729300,263804800,4002400,3063500,0.7645,Objection/Hearing,452,0.2877,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00742,SYN-PROJ-00742,CHHATTISGARH,Mungeli,Mungeli,Chironjpur,438223.0,Urban Infrastructure,National Highways Act 1956,49.87,179,41,2,2,3,2,1,296418200,223931500,72486600,668100,568200,0.7128,Objection/Hearing,657,0.4197,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00743,SYN-PROJ-00743,CHHATTISGARH,Sukma,Dornapal,Tetrai,450373.0,Power Transmission,RFCTLARR Act 2013,57.05,95,58,3,3,5,2,1,142676100,142676100,0,1216500,962700,0.5723,Compensation,379,0.0334,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00744,SYN-PROJ-00744,CHHATTISGARH,Raigarh,Lailunga,Pahadludeg,434556.0,Power Transmission,National Highways Act 1956,61.1,98,168,78,8,60,32,4,236059900,236059900,0,43022900,35319100,0.904,Objection/Hearing,563,0.2042,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00745,SYN-PROJ-00745,CHHATTISGARH,Korba,Katghora,Chakabuda,435902.0,Urban Infrastructure,Other applicable statute,74.84,204,65,6,6,15,6,0,303981200,247719000,56262200,4613700,3099000,0.8692,GIS Verification,333,0.0146,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00746,SYN-PROJ-00746,CHHATTISGARH,Balodabazar-Bhatapara,Sonakhan,Chhatwan,444117.0,National Highway,Other applicable statute,17.67,121,50,11,11,10,4,2,169455600,124984300,44471300,1820400,1799400,0.9304,Possession,188,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00747,SYN-PROJ-00747,CHHATTISGARH,Mahasamund,Komakhan,Saraipali,446715.0,Urban Infrastructure,RFCTLARR Act 2013,57.59,129,152,41,12,50,29,7,447532400,447532400,0,21579700,3428000,0.8699,Objection/Hearing,364,0.1429,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00748,SYN-PROJ-00748,CHHATTISGARH,Bastar,Nangur,Kakarwada,449113.0,Power Transmission,National Highways Act 1956,16.08,148,160,35,35,29,25,3,117271200,70915300,46355800,20177400,16557300,0.8256,Notification,630,0.3057,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00749,SYN-PROJ-00749,CHHATTISGARH,Raigarh,Tamnar,Kenani Bahra,434840.0,Urban Infrastructure,Railways Act 1989,55.37,135,97,30,7,14,7,1,538733400,404717700,134015600,24551700,21192400,0.5629,R&R,428,0.3051,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00750,SYN-PROJ-00750,CHHATTISGARH,Uttar Bastar Kanker,Antagarh,Taralkatta,448054.0,Railway,RFCTLARR Act 2013,63.51,72,13,1,1,5,4,0,356676500,128810900,227865700,541400,354600,0.8116,Scrutiny,186,0.197,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00751,SYN-PROJ-00751,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Khairagarh,Sankara,440350.0,Power Transmission,Railways Act 1989,16.16,13,72,21,21,6,5,0,103848500,35403200,68445300,3252000,1153800,0.6775,Proposal,532,0.2416,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00752,SYN-PROJ-00752,CHHATTISGARH,Durg,Patan,Sankra,442644.0,Industrial Corridor,Railways Act 1989,59.75,145,9,3,3,2,1,0,552937400,357328700,195608700,2248600,1536800,0.9881,Notification,121,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00753,SYN-PROJ-00753,CHHATTISGARH,Raigarh,Dharamjaigarh,Dharamjaigarh (NP),801935.0,National Highway,Other applicable statute,72.08,130,36,10,10,9,5,0,392368000,203854900,188513100,5935600,2128300,0.7975,Objection/Hearing,479,0.1912,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00754,SYN-PROJ-00754,CHHATTISGARH,Bilaspur,Bilaspur,Farhada,438752.0,Industrial Corridor,RFCTLARR Act 2013,48.36,14,101,28,23,11,5,0,304902800,271408900,33493900,24765400,15661300,0.5965,Compensation,617,0.4295,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00755,SYN-PROJ-00755,CHHATTISGARH,Rajnandgaon,Ghumka,Mahrum Khurd,440755.0,National Highway,Railways Act 1989,50.74,7,163,30,16,17,16,0,170099100,111878600,58220500,24144400,20140300,0.6937,Scrutiny,540,0.4074,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00756,SYN-PROJ-00756,CHHATTISGARH,Rajnandgaon,Dongargaon,Bendarkatta,441159.0,Urban Infrastructure,Railways Act 1989,21.69,96,170,20,20,24,11,1,210751400,120290800,90460600,3387500,1999100,0.6542,Award,382,0.215,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00757,SYN-PROJ-00757,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Salhewara,Khamhi,440228.0,Industrial Corridor,Railways Act 1989,41.58,167,75,34,7,9,6,1,165657100,119208500,46448700,29702400,19311300,0.8407,Completed,704,0.3913,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00758,SYN-PROJ-00758,CHHATTISGARH,Janjgir-Champa,Baloda,Ponch,436707.0,Urban Infrastructure,Other applicable statute,6.42,48,171,83,10,46,39,0,71174800,67256700,3918100,55649100,41753100,0.6238,Possession,550,0.3179,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00759,SYN-PROJ-00759,CHHATTISGARH,Korea,Patna,Khairi,431466.0,Industrial Corridor,Railways Act 1989,38.28,151,64,22,22,12,9,2,362529600,187118900,175410700,4233000,211700,0.5573,Scrutiny,673,0.4116,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00760,SYN-PROJ-00760,CHHATTISGARH,Rajnandgaon,Ghumka,Temri,440746.0,Irrigation,Railways Act 1989,19.49,109,66,10,10,17,16,1,58261100,58261100,0,3257200,621500,0.5958,Proposal,476,0.1883,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00761,SYN-PROJ-00761,CHHATTISGARH,Kondagaon,Keshkal,Aawarabhata,650886.0,Irrigation,Railways Act 1989,60.61,158,109,23,23,22,20,5,561744300,480821400,80922900,8303900,5802600,0.6108,Scrutiny,500,0.28,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00762,SYN-PROJ-00762,CHHATTISGARH,Kondagaon,BADERAJPUR,Tenwasa,448603.0,Urban Infrastructure,Other applicable statute,29.38,139,5,3,3,2,1,0,224265500,191827900,32437600,1784800,1335400,0.7596,GIS Verification,284,0.3074,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00763,SYN-PROJ-00763,CHHATTISGARH,Surguja,Lakhanpur,Hansdand,433086.0,Railway,National Highways Act 1956,3.15,105,120,47,4,34,30,1,29937200,15903200,14034000,31082400,22239600,0.6388,Notification,418,0.2929,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00764,SYN-PROJ-00764,CHHATTISGARH,Sukma,Chhindgarh,Kikirpal,450575.0,Power Transmission,National Highways Act 1956,43.21,58,25,5,4,5,4,0,359956400,123864800,236091500,3605100,2631500,0.6934,Compensation,373,0.309,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00765,SYN-PROJ-00765,CHHATTISGARH,Jashpur,Duldula,FOREST,51.0,Power Transmission,Railways Act 1989,65.71,161,119,49,9,37,29,2,657185200,566589100,90596100,16835600,12801700,0.6427,Award,375,0.2492,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00766,SYN-PROJ-00766,CHHATTISGARH,Mahasamund,Mahasamund,Ulba,446154.0,Power Transmission,Railways Act 1989,23.5,216,120,7,7,25,20,0,208531900,176354800,32177100,5736500,3774100,0.8093,GIS Verification,452,0.0837,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00767,SYN-PROJ-00767,CHHATTISGARH,Dhamtari,Kukrel,Bagroomnala,447208.0,Industrial Corridor,National Highways Act 1956,74.07,29,46,1,1,11,9,0,275848000,275848000,0,859600,608600,0.5649,Notification,374,0.0705,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00768,SYN-PROJ-00768,CHHATTISGARH,Bemetara,Nawagarh,Darri,441697.0,Industrial Corridor,RFCTLARR Act 2013,52.64,45,82,12,12,26,11,4,277202900,277202900,0,2169700,1778200,0.9805,Award,319,0.0694,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00769,SYN-PROJ-00769,CHHATTISGARH,Durg,Bori,Arsi,442448.0,Power Transmission,Railways Act 1989,13.41,89,6,2,2,2,0,0,35089000,21567700,13521400,389200,256900,0.5985,Proposal,546,0.2565,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00770,SYN-PROJ-00770,CHHATTISGARH,Surajpur,Pratappur,Barbaspur,432275.0,Urban Infrastructure,National Highways Act 1956,74.42,195,69,29,23,10,9,0,194637300,194637300,0,11886500,6097300,0.9479,Compensation,617,0.276,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00771,SYN-PROJ-00771,CHHATTISGARH,Jashpur,Kansabel,FOREST,51.0,Industrial Corridor,Other applicable statute,31.4,15,159,41,9,28,21,4,180333500,53392300,126941200,19203200,6146600,0.5638,R&R,681,0.5999,1,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00772,SYN-PROJ-00772,CHHATTISGARH,Raigarh,Raigarh,Dumarpali,434868.0,Power Transmission,RFCTLARR Act 2013,64.29,124,119,34,34,23,18,0,250389700,149624300,100765400,9380200,4803000,0.9833,Award,456,0.2415,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00773,SYN-PROJ-00773,CHHATTISGARH,Durg,Durg,Bharda,442612.0,Power Transmission,RFCTLARR Act 2013,10.9,138,63,31,7,17,14,2,69578700,34890700,34688000,4915500,1314600,0.7865,Notification,542,0.2606,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00774,SYN-PROJ-00774,CHHATTISGARH,Bijapur,Usur,Komatpalli,450947.0,Power Transmission,Other applicable statute,1.57,202,70,20,12,18,10,0,27614400,25778300,1836100,3565700,1500600,0.9949,Possession,351,0.0566,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00775,SYN-PROJ-00775,CHHATTISGARH,Bijapur,Kutru,Chhindwaya,451172.0,Power Transmission,RFCTLARR Act 2013,54.96,85,112,6,0,20,19,0,437528100,349557600,87970500,2953800,2107500,0.8398,R&R,212,0.0237,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00776,SYN-PROJ-00776,CHHATTISGARH,Surguja,Darima,Nawapara Khurd,433039.0,National Highway,RFCTLARR Act 2013,20.89,156,24,5,5,1,0,0,91688400,64684400,27003900,2697700,2269600,0.9029,R&R,311,0.0632,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00777,SYN-PROJ-00777,CHHATTISGARH,Gaurela-Pendra-Marwahi,Pendra Road,Jogisar,437495.0,Irrigation,Other applicable statute,14.68,212,6,4,4,1,0,0,97550300,85076100,12474100,945800,767300,0.8657,Award,163,0.1214,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00778,SYN-PROJ-00778,CHHATTISGARH,Bijapur,Bhairamgarh,Yehkali,451305.0,Industrial Corridor,Other applicable statute,22.65,75,52,20,20,7,4,0,213841400,212175800,1665600,9151000,8098600,0.9545,GIS Verification,157,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00779,SYN-PROJ-00779,CHHATTISGARH,Mahasamund,Bagbahra,Charoda Keshwa Reservoir,46.0,Urban Infrastructure,Railways Act 1989,57.14,146,49,11,11,13,10,0,523136700,169036800,354099900,3660900,2053800,0.9937,Completed,445,0.1646,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00780,SYN-PROJ-00780,CHHATTISGARH,Raigarh,Raigarh,Sardamal,434880.0,Power Transmission,RFCTLARR Act 2013,72.83,152,160,25,22,35,23,2,555072200,467497500,87574800,18969900,12874500,0.6474,Completed,406,0.2731,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-00781,SYN-PROJ-00781,CHHATTISGARH,Dakshin Bastar Dantewada,Dantewada,Balood,450063.0,Railway,Other applicable statute,43.84,131,5,3,3,0,0,0,285925100,155003600,130921500,1359900,960300,0.7052,R&R,395,0.2098,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
